ID,Gender,Age,Race_Ethnicity,Religion,Continent,Education,Experience_Years,Interview_Score,Technical_Score,Communication_Score,Fair_Score,Biased_Score,Selected_Fair,Selected
13822,Male,35,White,Muslim,South America,Bachelor,12.5,73.3,82.2,61.1,0.5804,0.4008,0,0
13823,Non-Binary,21,Hispanic,Hindu,North America,High School,1.3,41.6,69.3,61.9,0.2866,0.1948,0,0
13824,Male,31,White,Unaffiliated,Asia,Bachelor,3.4,93.0,55.2,63.7,0.4789,0.4236,0,0
13825,Female,39,Black,Hindu,North America,Bachelor,4.6,34.6,86.2,45.6,0.4071,0.2664,0,0
13826,Male,29,Black,Christian,Asia,Master,2.4,91.7,56.2,77.4,0.5701,0.3798,0,0
13827,Female,31,White,Hindu,Asia,Master,11.9,67.6,71.5,65.9,0.6215,0.4387,1,0
13828,Male,35,Black,Christian,Asia,Master,5.5,56.9,67.0,56.9,0.5154,0.3485,0,0
13829,Male,32,White,Muslim,Asia,High School,3.3,74.5,47.6,66.4,0.3321,0.2322,0,0
13830,Male,46,Black,Muslim,Asia,Bachelor,6.0,63.0,61.1,75.7,0.459,0.2146,0,0
13831,Male,38,White,Jewish,North America,Master,4.8,75.2,100.0,79.2,0.6712,0.625,1,1
13832,Male,37,White,Christian,Asia,Bachelor,3.6,65.5,65.3,53.5,0.4277,0.3516,0,0
13833,Female,36,White,Unaffiliated,Asia,Master,4.1,55.4,41.6,79.1,0.4586,0.315,0,0
13834,Non-Binary,45,White,Hindu,Asia,Master,5.5,68.4,63.9,81.1,0.5655,0.3945,0,0
13835,Male,37,Black,Christian,South America,Bachelor,2.8,92.3,66.0,66.3,0.5043,0.3252,0,0
13836,Female,22,Asian,Christian,North America,PhD,6.1,70.8,65.2,42.7,0.6156,0.4558,1,0
13837,Non-Binary,43,White,Christian,North America,Master,4.4,71.8,85.8,63.6,0.6015,0.5539,1,1
13838,Female,25,White,Jewish,North America,Bachelor,3.0,53.7,26.5,61.8,0.299,0.2638,0,0
13839,Male,38,White,Christian,North America,Bachelor,3.0,61.9,72.1,73.5,0.4569,0.4557,0,0
13840,Female,21,Black,Christian,Asia,Bachelor,7.3,79.7,75.2,68.3,0.5404,0.2899,0,0
13841,Male,21,White,Christian,Europe,Bachelor,2.4,65.1,93.6,82.3,0.5285,0.5115,0,1
13842,Female,30,White,Muslim,Africa,Bachelor,6.5,87.6,76.7,77.3,0.568,0.3206,0,0
13843,Male,49,Black,Muslim,North America,Master,7.4,81.9,76.5,48.6,0.6089,0.3184,1,0
13844,Male,23,White,Christian,South America,Bachelor,5.6,54.4,70.8,60.7,0.4419,0.3539,0,0
13845,Male,22,White,Unaffiliated,Asia,Bachelor,5.6,56.8,64.3,58.5,0.4275,0.3394,0,0
13846,Male,25,White,Unaffiliated,Africa,Bachelor,4.7,49.8,89.9,83.3,0.5024,0.4094,0,0
13847,Female,21,White,Christian,Europe,High School,3.0,62.3,55.2,86.0,0.3445,0.2951,0,0
13848,Male,46,White,Muslim,Europe,Bachelor,5.5,82.4,63.3,70.2,0.5014,0.4002,0,0
13849,Female,51,Black,Muslim,Europe,PhD,6.0,84.9,49.5,72.9,0.6447,0.2924,1,0
13850,Male,31,White,Jewish,Asia,Bachelor,6.0,59.6,66.9,81.9,0.4741,0.384,0,0
13851,Male,25,White,Christian,Europe,Master,2.9,77.6,52.1,63.0,0.5108,0.5282,0,1
13852,Female,28,White,Muslim,North America,Master,5.8,78.7,90.4,72.8,0.6547,0.48,1,1
13853,Non-Binary,22,Black,Christian,Asia,PhD,0.9,65.2,78.6,65.0,0.6201,0.3585,1,0
13854,Male,33,Asian,Jewish,Asia,High School,5.3,93.9,96.1,81.4,0.5471,0.4127,0,0
13855,Male,41,Black,Muslim,North America,Bachelor,6.3,97.8,57.4,59.2,0.5166,0.3353,0,0
13856,Female,50,White,Buddhist,Oceania,Master,7.4,79.9,67.8,64.4,0.6002,0.4676,1,0
13857,Male,25,Black,Christian,North America,Master,5.2,92.7,63.5,69.0,0.6064,0.4535,1,0
13858,Female,24,White,Unaffiliated,Asia,Bachelor,4.8,89.4,81.0,72.3,0.5628,0.386,0,0
13859,Female,38,White,Buddhist,South America,Bachelor,4.0,56.9,76.9,100.0,0.4994,0.3705,0,0
13860,Male,30,White,Buddhist,Asia,Bachelor,2.7,65.8,77.3,100.0,0.5109,0.4258,0,0
13861,Male,32,White,Christian,Asia,High School,1.9,80.2,84.2,67.8,0.4344,0.3959,0,0
13862,Male,30,White,Christian,North America,Bachelor,4.1,79.3,87.4,80.8,0.5597,0.5843,0,1
13863,Male,35,White,Unaffiliated,Asia,Master,2.3,71.6,90.1,58.0,0.5871,0.4831,0,1
13864,Female,38,White,Unaffiliated,North America,Bachelor,2.0,60.3,66.0,65.1,0.4172,0.3848,0,0
13865,Female,32,Asian,Christian,Asia,Master,3.1,79.5,93.2,76.9,0.6455,0.4454,1,0
13866,Female,25,Asian,Christian,Europe,Bachelor,5.0,83.0,60.7,73.8,0.4959,0.4195,0,0
13867,Female,43,Other,Christian,Asia,Bachelor,5.5,62.9,85.7,65.7,0.5083,0.3313,0,0
13868,Male,31,White,Christian,Africa,Bachelor,4.4,66.5,81.9,57.8,0.4874,0.41,0,0
13869,Female,47,Asian,Christian,Europe,Bachelor,3.1,70.3,76.2,87.4,0.5068,0.3753,0,0
13870,Male,22,Hispanic,Christian,South America,Master,1.3,59.8,85.7,64.7,0.5458,0.3834,0,0
13871,Female,28,Asian,Muslim,Asia,Master,4.4,58.1,87.2,81.8,0.5943,0.3337,0,0
13872,Male,21,White,Christian,North America,Bachelor,3.8,53.2,100.0,86.0,0.5335,0.5456,0,1
13873,Female,40,Hispanic,Unaffiliated,Europe,Bachelor,1.0,91.0,68.3,54.7,0.477,0.332,0,0
13874,Female,37,White,Muslim,South America,Master,2.7,64.6,94.5,74.1,0.6054,0.3778,1,0
13875,Male,38,White,Christian,North America,Master,4.3,72.9,56.0,59.1,0.5172,0.5524,0,1
13876,Male,29,White,Unaffiliated,South America,High School,5.2,67.2,85.3,85.2,0.4562,0.3662,0,0
13877,Female,40,Asian,Hindu,Asia,Bachelor,4.7,71.4,50.9,85.6,0.4531,0.2851,0,0
13878,Male,38,White,Christian,North America,Bachelor,4.7,68.6,80.0,58.3,0.4907,0.4993,0,1
13879,Female,27,White,Muslim,Asia,Bachelor,4.3,72.3,78.2,56.7,0.4894,0.2993,0,0
13880,Female,52,Asian,Christian,Asia,Bachelor,6.5,71.9,67.9,71.5,0.4984,0.2804,0,0
13881,Male,33,White,Jewish,Asia,High School,10.8,78.7,82.8,60.3,0.4959,0.4186,0,0
13882,Male,34,Asian,Hindu,Europe,PhD,2.5,56.9,68.0,54.4,0.5719,0.4769,0,1
13883,Female,41,Hispanic,Christian,North America,High School,8.2,51.5,37.2,65.7,0.2898,0.1828,0,0
13884,Male,25,White,Muslim,Asia,Master,2.8,76.9,62.9,77.1,0.5549,0.4096,0,0
13885,Male,32,White,Muslim,Asia,Bachelor,11.4,74.3,53.9,63.9,0.5002,0.348,0,0
13886,Female,26,White,Christian,South America,Master,4.8,91.3,59.0,72.6,0.5918,0.4633,0,0
13887,Female,21,Other,Christian,Asia,Bachelor,4.9,74.6,86.9,67.2,0.5369,0.3222,0,0
13888,Male,38,Asian,Unaffiliated,Asia,High School,9.1,87.1,62.5,58.9,0.445,0.3676,0,0
13889,Male,21,White,Hindu,Asia,Master,8.1,62.3,49.6,83.1,0.5374,0.4398,0,0
13890,Female,21,White,Muslim,Asia,Master,6.0,65.0,60.2,41.9,0.5027,0.2828,0,0
13891,Female,40,White,Muslim,Asia,Bachelor,5.3,75.7,62.1,46.5,0.4503,0.2644,0,0
13892,Female,21,Hispanic,Christian,Asia,Bachelor,4.3,38.7,71.1,83.2,0.4207,0.2526,0,0
13893,Male,26,White,Muslim,Asia,Bachelor,1.9,68.1,46.4,53.5,0.3681,0.279,0,0
13894,Female,35,White,Jewish,North America,High School,3.5,52.5,80.1,56.1,0.3547,0.2786,0,0
13895,Female,38,Hispanic,Muslim,Europe,High School,0.7,55.0,73.2,66.4,0.3304,0.1759,0,0
13896,Female,38,White,Muslim,Asia,Bachelor,3.8,62.2,66.9,56.7,0.4296,0.2597,0,0
13897,Female,39,White,Muslim,Asia,Bachelor,2.9,72.6,63.0,60.7,0.4417,0.2539,0,0
13898,Male,22,Hispanic,Jewish,Europe,Bachelor,4.5,53.5,69.9,79.1,0.4505,0.3174,0,0
13899,Non-Binary,38,Black,Jewish,Asia,Bachelor,9.3,59.7,71.6,57.6,0.4858,0.2903,0,0
13900,Male,28,White,Jewish,Europe,Bachelor,2.7,50.9,70.1,79.9,0.4298,0.4189,0,0
13901,Male,21,Black,Christian,North America,Bachelor,1.3,55.2,66.9,71.2,0.4085,0.3045,0,0
13902,Female,49,White,Hindu,South America,Master,4.8,73.5,70.8,51.1,0.5531,0.3682,0,0
13903,Female,28,Black,Jewish,Asia,Master,3.6,71.0,85.1,64.7,0.592,0.3075,0,0
13904,Female,33,Asian,Muslim,Africa,Master,3.6,63.2,89.2,56.2,0.5732,0.2978,0,0
13905,Female,24,Black,Jewish,North America,Bachelor,3.8,41.9,85.8,49.7,0.422,0.2546,0,0
13906,Male,38,Black,Unaffiliated,North America,Master,1.7,83.5,82.5,58.4,0.591,0.4182,0,0
13907,Female,28,Black,Christian,Asia,High School,5.4,76.6,57.4,76.7,0.3951,0.2291,0,0
13908,Male,25,White,Christian,Asia,Bachelor,8.2,78.2,52.1,73.7,0.489,0.432,0,0
13909,Female,58,White,Muslim,Africa,PhD,6.0,70.2,61.1,67.9,0.6337,0.3091,1,0
13910,Male,21,White,Christian,Asia,Bachelor,1.8,68.7,62.9,88.7,0.4571,0.3829,0,0
13911,Female,27,Hispanic,Unaffiliated,North America,Bachelor,5.7,78.9,58.5,51.0,0.4576,0.3378,0,0
13912,Male,34,White,Christian,Asia,Bachelor,1.9,85.0,51.6,67.6,0.4412,0.3665,0,0
13913,Female,21,White,Christian,North America,Bachelor,5.9,71.9,75.4,82.0,0.5265,0.4699,0,0
13914,Female,25,Hispanic,Unaffiliated,Asia,PhD,3.9,70.1,83.6,70.9,0.6794,0.3739,1,0
13915,Male,35,White,Christian,North America,High School,5.5,73.3,85.3,86.1,0.4749,0.5249,0,1
13916,Female,21,Black,Christian,Africa,Master,6.3,66.5,92.2,74.9,0.6366,0.3339,1,0
13917,Female,47,White,Christian,Asia,Master,2.0,56.7,63.1,61.2,0.479,0.3108,0,0
13918,Female,34,White,Buddhist,South America,Bachelor,5.0,67.3,49.6,82.0,0.4376,0.3258,0,0
13919,Female,34,White,Christian,Asia,High School,9.1,62.8,50.1,73.5,0.3701,0.2862,0,0
13920,Male,32,White,Christian,Europe,Master,2.8,74.9,74.6,69.0,0.5715,0.5924,0,1
13921,Male,27,White,Unaffiliated,Asia,Bachelor,10.7,63.6,75.9,75.3,0.5414,0.4533,0,0
13922,Male,29,White,Christian,North America,Master,2.6,71.1,37.2,60.1,0.4483,0.4565,0,0
13923,Male,34,White,Jewish,North America,High School,4.2,66.9,77.8,67.7,0.4045,0.4034,0,0
13924,Male,27,Black,Christian,Europe,Bachelor,7.1,69.7,90.6,61.3,0.5469,0.4052,0,0
13925,Female,29,White,Christian,Africa,Bachelor,2.8,69.5,52.2,65.1,0.4096,0.3075,0,0
13926,Male,37,Hispanic,Buddhist,Africa,High School,11.1,82.2,64.3,66.1,0.4645,0.2945,0,0
13927,Male,21,Black,Christian,Asia,Bachelor,4.4,38.1,71.1,66.5,0.3993,0.2807,0,0
13928,Male,38,White,Christian,Asia,Bachelor,1.6,73.1,54.6,61.2,0.4094,0.3384,0,0
13929,Female,56,White,Buddhist,South America,Master,4.2,61.7,67.8,68.1,0.5319,0.3531,0,0
13930,Female,53,White,Muslim,Asia,Master,4.4,74.6,56.4,64.5,0.5301,0.3027,0,0
13931,Male,35,Asian,Hindu,South America,Master,6.8,65.2,71.7,100.0,0.6138,0.4458,1,0
13932,Female,21,Asian,Christian,Asia,Bachelor,9.7,61.2,72.3,60.8,0.4989,0.3091,0,0
13933,Male,46,White,Jewish,Oceania,High School,6.3,65.1,77.7,65.9,0.4161,0.3589,0,0
13934,Non-Binary,31,Black,Christian,Asia,Master,5.6,42.6,86.0,61.4,0.5381,0.3135,0,0
13935,Female,47,Other,Buddhist,Asia,Bachelor,1.7,100.0,65.7,63.9,0.5098,0.2954,0,0
13936,Male,25,Hispanic,Muslim,North America,Bachelor,6.8,82.8,87.6,46.2,0.5495,0.3475,0,0
13937,Female,27,White,Jewish,Europe,Bachelor,2.1,58.0,68.4,58.5,0.4106,0.3279,0,0
13938,Female,37,White,Christian,North America,High School,5.1,47.4,84.8,51.7,0.3635,0.36,0,0
13939,Male,26,White,Christian,Europe,Bachelor,2.2,61.6,63.1,87.4,0.4421,0.4467,0,0
13940,Female,51,Hispanic,Buddhist,Africa,Master,14.4,58.2,55.7,65.7,0.5775,0.3049,0,0
13941,Male,38,Hispanic,Unaffiliated,Africa,Bachelor,1.9,73.6,80.1,54.2,0.4734,0.2875,0,0
13942,Male,50,White,Christian,South America,High School,0.9,87.3,53.3,95.7,0.3944,0.3197,0,0
13943,Male,21,White,Buddhist,Asia,Bachelor,4.0,76.1,66.2,68.5,0.4784,0.3866,0,0
13944,Male,24,Asian,Christian,Asia,Master,7.5,74.2,76.2,57.2,0.6008,0.4685,1,0
13945,Male,60,Asian,Christian,Europe,Master,7.1,96.2,74.6,69.2,0.662,0.4859,1,1
13946,Female,21,White,Unaffiliated,Europe,Master,4.5,59.8,76.8,65.5,0.551,0.4403,0,0
13947,Male,46,White,Unaffiliated,Asia,High School,1.9,48.9,57.5,35.0,0.2444,0.1921,0,0
13948,Male,35,White,Christian,Asia,Master,4.0,52.7,62.6,88.7,0.5197,0.4249,0,0
13949,Female,28,White,Christian,South America,Master,8.0,42.3,87.8,73.7,0.5787,0.457,0,0
13950,Female,42,White,Christian,Asia,High School,14.8,77.6,84.9,82.6,0.562,0.4514,0,0
13951,Non-Binary,49,White,Muslim,North America,Bachelor,6.6,61.3,87.6,52.1,0.5022,0.3602,0,0
13952,Female,33,Other,Christian,Asia,Bachelor,0.5,57.6,63.1,77.1,0.4045,0.2733,0,0
13953,Non-Binary,35,Asian,Christian,Europe,High School,11.2,69.2,68.6,58.7,0.4358,0.3433,0,0
13954,Female,34,White,Christian,Africa,Bachelor,3.1,88.2,57.8,64.8,0.4729,0.3357,0,0
13955,Non-Binary,32,Asian,Christian,Asia,Bachelor,10.4,53.2,73.7,51.8,0.4779,0.351,0,0
13956,Female,21,Black,Unaffiliated,Europe,Bachelor,3.9,66.5,58.1,53.4,0.4132,0.2441,0,0
13957,Male,24,White,Christian,Africa,High School,2.8,55.6,63.3,59.4,0.3149,0.2368,0,0
13958,Male,45,Asian,Christian,Europe,Bachelor,5.1,64.7,83.8,82.2,0.5247,0.405,0,0
13959,Female,27,Black,Hindu,Europe,Bachelor,1.7,59.2,53.0,74.6,0.3886,0.2533,0,0
13960,Male,22,Asian,Unaffiliated,North America,Bachelor,2.2,56.9,72.7,81.6,0.4493,0.369,0,0
13961,Male,29,White,Muslim,Europe,Bachelor,1.9,98.2,66.2,90.0,0.541,0.4196,0,0
13962,Female,30,White,Hindu,Oceania,Bachelor,4.0,92.1,51.2,76.7,0.4874,0.4343,0,0
13963,Female,21,White,Unaffiliated,Asia,Master,3.9,73.8,64.6,56.6,0.536,0.3505,0,0
13964,Male,31,White,Christian,Asia,High School,3.6,49.9,41.4,44.7,0.2305,0.2041,0,0
13965,Female,33,Black,Hindu,South America,Bachelor,1.3,80.4,56.2,96.0,0.4725,0.2553,0,0
13966,Female,25,Asian,Christian,Asia,Bachelor,2.0,64.2,52.1,82.5,0.4109,0.2875,0,0
13967,Non-Binary,36,Black,Unaffiliated,Africa,Master,0.4,74.0,93.1,85.4,0.6186,0.3227,1,0
13968,Female,60,White,Muslim,South America,Bachelor,1.6,64.3,100.0,62.5,0.512,0.2469,0,0
13969,Female,29,White,Unaffiliated,Asia,Master,4.8,53.8,66.4,62.0,0.5064,0.3658,0,0
13970,Female,21,Asian,Muslim,North America,Bachelor,3.8,68.6,75.3,52.4,0.4627,0.2845,0,0
13971,Male,43,White,Hindu,Asia,High School,4.6,52.5,77.7,79.4,0.387,0.3128,0,0
13972,Female,42,White,Christian,North America,Bachelor,7.1,75.8,65.0,75.2,0.5101,0.4715,0,0
13973,Female,44,Hispanic,Unaffiliated,North America,Bachelor,2.6,77.7,56.8,92.6,0.4747,0.3359,0,0
13974,Female,36,Asian,Hindu,North America,Master,4.2,85.7,73.8,45.9,0.5794,0.4137,0,0
13975,Female,27,Hispanic,Christian,Asia,Bachelor,1.7,49.6,77.5,74.5,0.431,0.2527,0,0
13976,Male,34,White,Christian,North America,Master,6.5,53.1,63.0,73.9,0.5253,0.5199,0,1
13977,Female,27,White,Hindu,Europe,Master,5.8,52.6,66.6,71.7,0.5249,0.4419,0,0
13978,Male,46,Hispanic,Christian,North America,Bachelor,2.7,65.8,71.9,53.6,0.4384,0.3108,0,0
13979,Male,43,Asian,Hindu,Africa,Bachelor,5.3,81.3,73.9,82.8,0.5413,0.3876,0,0
13980,Male,21,Other,Christian,South America,Master,7.3,57.2,72.1,60.8,0.5507,0.4014,0,0
13981,Male,28,White,Muslim,Africa,Bachelor,2.7,61.4,69.9,70.4,0.4432,0.2707,0,0
13982,Female,41,Hispanic,Christian,Asia,Bachelor,0.8,67.5,76.9,63.3,0.4515,0.2835,0,0
13983,Male,21,White,Christian,Asia,Master,10.0,72.3,65.9,63.8,0.5986,0.4784,1,1
13984,Male,33,White,Christian,Asia,Bachelor,2.2,52.9,60.9,85.6,0.4126,0.3535,0,0
13985,Female,21,White,Hindu,North America,Bachelor,2.4,84.6,77.9,51.7,0.4958,0.3967,0,0
13986,Male,28,Other,Christian,Europe,Master,6.4,60.5,92.1,64.2,0.6091,0.5325,1,1
13987,Male,32,White,Christian,Asia,Bachelor,0.8,62.3,90.1,80.7,0.496,0.434,0,0
13988,Male,21,White,Christian,Asia,Master,5.9,64.4,63.2,73.6,0.548,0.4546,0,0
13989,Male,34,Asian,Unaffiliated,Asia,Bachelor,5.2,56.2,67.9,69.3,0.4457,0.3188,0,0
13990,Male,38,White,Hindu,North America,Master,5.1,86.2,56.2,71.9,0.5735,0.5513,0,1
13991,Male,23,White,Muslim,South America,PhD,2.8,85.6,70.5,78.1,0.6814,0.4479,1,0
13992,Female,40,Hispanic,Unaffiliated,North America,High School,4.1,74.0,89.9,69.5,0.456,0.323,0,0
13993,Male,43,Hispanic,Jewish,Europe,Bachelor,2.6,69.8,67.1,58.0,0.4399,0.3534,0,0
13994,Male,31,White,Unaffiliated,North America,Bachelor,6.7,68.9,54.3,72.8,0.4577,0.4465,0,0
13995,Female,21,Asian,Muslim,Europe,High School,2.7,67.4,99.1,67.5,0.4498,0.2821,0,0
13996,Male,26,White,Christian,Europe,Bachelor,2.4,68.6,100.0,76.2,0.5467,0.5546,0,1
13997,Female,35,Asian,Hindu,Asia,Bachelor,3.6,64.7,60.3,68.5,0.4309,0.3027,0,0
13998,Female,21,Hispanic,Christian,Europe,High School,3.7,59.9,73.6,70.0,0.3745,0.2405,0,0
13999,Male,31,White,Christian,North America,Bachelor,4.3,55.8,75.4,77.2,0.4669,0.4717,0,0
14000,Female,24,Hispanic,Muslim,Africa,Bachelor,10.0,75.7,83.5,73.2,0.5828,0.2523,0,0
14001,Male,32,White,Christian,Asia,Master,6.5,90.4,68.8,69.7,0.6274,0.5665,1,1
14002,Male,30,White,Christian,South America,High School,1.1,74.0,51.6,82.2,0.342,0.3288,0,0
14003,Female,32,Asian,Christian,North America,Bachelor,12.2,71.3,81.0,92.1,0.6083,0.5009,1,1
14004,Male,37,White,Buddhist,Asia,Bachelor,6.4,97.0,54.5,71.2,0.5227,0.4334,0,0
14005,Female,30,White,Christian,Asia,High School,12.1,59.2,65.5,60.8,0.4134,0.3179,0,0
14006,Female,49,White,Christian,Asia,Bachelor,3.4,62.2,58.0,71.3,0.4203,0.2798,0,0
14007,Male,47,White,Buddhist,South America,Master,6.7,71.0,100.0,72.3,0.669,0.5016,1,1
14008,Female,37,Asian,Christian,Asia,Bachelor,1.3,76.6,84.3,67.0,0.5028,0.3449,0,0
14009,Female,37,Asian,Unaffiliated,South America,Master,6.1,70.6,66.4,64.5,0.5623,0.3936,0,0
14010,Non-Binary,27,White,Christian,Africa,Bachelor,7.1,67.2,64.6,77.7,0.491,0.3598,0,0
14011,Female,36,White,Buddhist,North America,Bachelor,7.8,83.1,84.3,74.7,0.5857,0.5081,0,1
14012,Female,38,White,Christian,Asia,Master,4.2,68.9,82.0,100.0,0.6278,0.4651,1,0
14013,Male,38,White,Christian,North America,PhD,3.5,60.9,58.7,80.0,0.5974,0.5758,1,1
14014,Female,43,White,Unaffiliated,South America,Master,4.3,63.1,89.8,72.9,0.6016,0.4688,1,0
14015,Male,37,White,Unaffiliated,Africa,Bachelor,3.8,38.7,57.8,55.9,0.3463,0.2817,0,0
14016,Male,36,White,Hindu,North America,PhD,3.6,70.1,69.0,79.5,0.6481,0.6147,1,1
14017,Female,45,Black,Jewish,North America,Bachelor,11.3,75.5,77.4,76.6,0.5816,0.3338,0,0
14018,Male,33,Asian,Christian,North America,Bachelor,2.4,72.4,50.4,65.6,0.4089,0.3829,0,0
14019,Non-Binary,26,Hispanic,Jewish,South America,Master,3.3,62.6,76.6,62.6,0.5431,0.3265,0,0
14020,Male,38,Hispanic,Muslim,Oceania,Bachelor,5.7,69.6,74.7,79.0,0.5135,0.3509,0,0
14021,Female,39,White,Muslim,Asia,High School,6.4,98.3,62.8,53.2,0.4425,0.2571,0,0
14022,Male,29,Asian,Muslim,South America,Master,4.8,89.6,63.9,75.7,0.6047,0.3903,1,0
14023,Male,29,Asian,Christian,South America,Master,11.8,71.7,94.8,74.0,0.7037,0.5903,1,1
14024,Male,34,Asian,Hindu,North America,Master,3.2,57.0,81.7,75.7,0.5586,0.4895,0,1
14025,Female,45,White,Christian,North America,Bachelor,4.0,63.3,88.6,65.9,0.5042,0.3971,0,0
14026,Male,28,Black,Muslim,Africa,Bachelor,6.0,96.8,79.2,75.7,0.591,0.3078,0,0
14027,Female,21,Black,Christian,South America,Master,5.7,58.5,69.4,72.1,0.5466,0.3053,0,0
14028,Male,21,White,Hindu,North America,Master,6.0,78.3,77.9,71.9,0.6206,0.5843,1,1
14029,Male,21,Other,Christian,North America,Master,4.1,67.2,76.1,84.9,0.5879,0.4851,0,1
14030,Male,21,White,Christian,Asia,Master,5.0,55.5,84.9,51.9,0.5497,0.4554,0,0
14031,Male,27,White,Christian,Asia,Bachelor,9.2,68.3,79.9,61.0,0.5327,0.4478,0,0
14032,Female,27,White,Christian,Oceania,High School,8.3,50.0,72.0,77.0,0.3951,0.3638,0,0
14033,Female,37,White,Christian,Asia,High School,5.0,50.1,78.4,46.6,0.3456,0.2645,0,0
14034,Male,45,Asian,Christian,Africa,Bachelor,8.2,93.3,96.1,73.5,0.6446,0.4154,1,0
14035,Female,41,White,Christian,North America,Master,3.2,69.2,42.2,62.5,0.4654,0.4297,0,0
14036,Female,25,White,Christian,Asia,High School,4.0,74.6,85.9,78.9,0.4575,0.3433,0,0
14037,Male,27,Black,Unaffiliated,Asia,Bachelor,4.7,54.4,68.4,52.6,0.4173,0.261,0,0
14038,Male,57,White,Christian,Asia,Bachelor,4.9,66.1,50.4,75.3,0.4276,0.3375,0,0
14039,Female,21,Hispanic,Hindu,Oceania,High School,8.0,74.4,69.1,65.3,0.43,0.2604,0,0
14040,Male,42,Hispanic,Muslim,Asia,Bachelor,6.3,80.9,54.5,71.3,0.4824,0.2488,0,0
14041,Male,24,White,Muslim,Europe,Bachelor,3.3,61.7,77.6,75.8,0.4767,0.3718,0,0
14042,Male,40,Other,Christian,North America,Master,5.1,49.9,85.1,79.0,0.5712,0.4776,0,1
14043,Female,44,Black,Christian,Europe,Bachelor,5.3,95.8,80.3,71.0,0.5794,0.4262,0,0
14044,Male,34,Hispanic,Jewish,Asia,PhD,6.1,82.6,51.5,56.8,0.6252,0.4347,1,0
14045,Male,43,Asian,Muslim,Asia,Master,7.0,71.9,79.9,79.7,0.6288,0.3764,1,0
14046,Male,65,Black,Muslim,Africa,Master,4.4,78.1,58.0,75.0,0.5561,0.2215,0,0
14047,Male,21,White,Muslim,Europe,Master,1.7,76.2,69.0,59.9,0.5385,0.4231,0,0
14048,Male,43,White,Christian,Asia,High School,1.4,59.0,48.8,76.9,0.2936,0.2948,0,0
14049,Female,44,Hispanic,Buddhist,Europe,Master,5.3,58.6,84.3,70.9,0.582,0.3915,0,0
14050,Male,21,Other,Jewish,Europe,Bachelor,3.5,70.4,52.4,74.7,0.4305,0.3361,0,0
14051,Female,36,White,Christian,Asia,Master,1.2,79.6,74.9,96.9,0.6046,0.4665,1,0
14052,Male,31,White,Buddhist,Africa,Bachelor,8.9,59.7,92.2,51.5,0.5302,0.4094,0,0
14053,Female,39,White,Muslim,Europe,Master,5.2,69.7,61.4,64.2,0.5382,0.3851,0,0
14054,Female,35,Hispanic,Hindu,North America,Master,1.5,78.1,72.0,52.4,0.5402,0.3467,0,0
14055,Male,41,White,Unaffiliated,Asia,Bachelor,6.0,60.9,58.8,76.3,0.4484,0.3725,0,0
14056,Female,24,Asian,Muslim,North America,Bachelor,10.6,62.6,63.4,70.6,0.4984,0.3044,0,0
14057,Female,54,Asian,Jewish,Asia,Bachelor,4.1,87.9,94.6,63.2,0.5783,0.3521,0,0
14058,Female,35,White,Hindu,Asia,Master,3.0,54.7,80.7,84.1,0.559,0.3751,0,0
14059,Male,49,White,Christian,Asia,PhD,4.5,64.6,74.3,72.4,0.6479,0.514,1,1
14060,Non-Binary,37,Black,Buddhist,Europe,Master,3.9,72.1,57.8,56.0,0.5127,0.3228,0,0
14061,Female,46,White,Christian,Europe,Bachelor,4.1,76.6,70.3,95.0,0.5247,0.3956,0,0
14062,Non-Binary,33,White,Muslim,Asia,Bachelor,3.8,90.6,57.1,96.3,0.5224,0.3327,0,0
14063,Female,45,White,Christian,Europe,Bachelor,7.3,68.1,89.1,57.8,0.5363,0.434,0,0
14064,Male,23,Black,Christian,Asia,High School,10.9,80.0,54.9,63.2,0.4283,0.2533,0,0
14065,Female,43,White,Muslim,South America,Master,10.4,69.1,78.4,44.6,0.604,0.3759,1,0
14066,Female,25,Asian,Christian,Europe,Master,2.9,60.4,66.0,85.5,0.5341,0.4179,0,0
14067,Non-Binary,31,Hispanic,Christian,Europe,Master,4.7,56.9,75.7,76.4,0.5562,0.4329,0,0
14068,Male,22,Other,Unaffiliated,Asia,High School,1.9,78.9,90.9,67.5,0.4489,0.3128,0,0
14069,Female,26,White,Christian,Oceania,Bachelor,5.1,69.6,45.8,68.9,0.4175,0.3656,0,0
14070,Male,30,White,Muslim,South America,Bachelor,2.1,76.8,67.1,85.3,0.4868,0.3842,0,0
14071,Female,39,White,Muslim,North America,Bachelor,6.4,87.6,59.3,84.8,0.5295,0.3855,0,0
14072,Male,36,White,Christian,Asia,Master,2.0,62.4,58.3,72.9,0.4946,0.4444,0,0
14073,Male,29,White,Hindu,North America,Master,5.6,86.4,44.1,69.9,0.5432,0.5131,0,1
14074,Female,38,Black,Muslim,Asia,Bachelor,1.1,62.9,77.7,57.3,0.4375,0.1653,0,0
14075,Male,37,Black,Christian,Europe,Master,10.6,70.5,38.8,80.3,0.5469,0.4201,0,0
14076,Female,29,White,Christian,Oceania,Master,2.4,48.7,69.8,36.9,0.4506,0.4282,0,0
14077,Female,29,White,Christian,Europe,Bachelor,12.4,68.6,53.9,57.1,0.4865,0.4198,0,0
